new_customer,application_date,income_verification,language,date_of_birth,gender,country,loan_amount,county,city,use_of_loan,education,marital_status,nr_dependants,employment_status,employment_duration,employment_position,work_experience,occupation,home_ownership,income_from_employer,income_from_pension,income_from_family_allowance,income_from_social_welfare,income_from_leave_pay,income_from_child_support,income_other,nr_debt_items,total_debt,credit_score_1,credit_score_2,credit_score_3,credit_score_4,nr_previous_loans,amount_previous_loans,previous_repayments,previous_early_repayments,previous_early_repayments_count,default
1,2018-11-26 15:54:01,income_and_expenses_verified,estonian,1990-08-15,male,EE,1200.0,VÕRUMAA,VÕRU,home_improvement,secondary,married,2.0,fully,UpTo2Years,Worker,LessThan2Years,processing,tenant_furnished,1057.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1003.0,,,,1000.0,0,0.0,0.0,0.0,0,1
1,2018-11-20 19:31:17,unverified,estonian,1952-07-04,female,EE,1400.0,LÄÄNE-VIRUMAA,TAPA,loan_consolidation,vocational,widow,0.0,fully,UpTo2Years,Worker,MoreThan25Years,administrative,owner,350.0,365.0,0.0,0.0,0.0,0.0,0.0,4,799.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2018-11-24 09:58:30,income_and_expenses_verified,estonian,1983-02-06,male,EE,4800.0,HARJU,TALLINN,other,higher,single,2.0,fully,MoreThan5Years,MiddleManager,10To15Years,other,mortgage,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1316.0,,,,600.0,0,0.0,0.0,0.0,0,1
1,2018-11-25 20:20:39,income_and_expenses_verified,spanish,1982-08-17,female,ES,3000.0,COMUNIDAD DE MADRID,ALCORCÓN,education,vocational,single,0.0,fully,MoreThan5Years,Worker,5To10Years,energy,living_with_parents,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,5,791.0,M5,D,,,0,0.0,0.0,0.0,0,1
1,2018-11-26 11:56:43,verified,spanish,1972-05-05,female,ES,1400.0,CATALUÑA,GERONA,other,higher,single,1.0,fully,MoreThan5Years,MiddleManager,15To25Years,civil_service,owner,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1,720.0,M6,B,,,0,0.0,0.0,0.0,0,1
1,2018-11-23 10:20:15,verified,estonian,1967-07-20,male,EE,2300.0,RAPLA,HIIE,other,secondary,married,0.0,fully,UpTo3Years,Worker,15To25Years,construction,owner,679.0,0.0,0.0,0.0,0.0,0.0,0.0,7,720.0,,,,800.0,0,0.0,0.0,0.0,0,0
1,2018-11-18 18:49:07,verified,finnish,1968-07-27,female,FI,2500.0,UUSIMAA,HELSINKI,other,basic,married,0.0,fully,MoreThan5Years,Worker,MoreThan25Years,catering,council_house,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,4,795.0,,,RL2,,0,0.0,0.0,0.0,0,1
1,2018-11-26 17:02:10,income_and_expenses_verified,estonian,1987-12-23,male,EE,4300.0,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,1.0,fully,MoreThan5Years,SpecialistOfficeWorker,5To10Years,research,living_with_parents,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1013.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2018-11-27 15:48:53,income_and_expenses_verified,russian,1986-01-24,female,EE,4900.0,IDA-VIRU,NARVA,real_estate,higher,married,2.0,fully,UpTo3Years,SpecialistOfficeWorker,5To10Years,processing,owner,0.0,0.0,38.0,0.0,310.0,145.0,0.0,2,343.0,,,,1000.0,1,700.0,746.85,0.0,0,1
1,2018-11-27 14:21:16,income_and_expenses_verified,estonian,1994-06-24,male,EE,3000.0,HARJU,TALLINN,loan_consolidation,higher,single,0.0,fully,UpTo1Year,Executive,2To5Years,telecom,tenant_furnished,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1693.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2018-11-27 11:23:13,income_and_expenses_verified,estonian,1983-09-01,male,EE,2700.0,VILJANDI,RAMSI,loan_consolidation,secondary,married,2.0,fully,UpTo3Years,Worker,15To25Years,construction,owner,641.0,0.0,0.0,0.0,0.0,0.0,0.0,6,779.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2018-11-26 19:28:04,income_and_expenses_verified,spanish,1963-08-21,male,ES,2000.0,ASTURIAS,OVIEDO,other,higher,divorced,0.0,fully,UpTo2Years,Executive,15To25Years,telecom,living_with_parents,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,2,778.0,M5,A,,,0,0.0,0.0,0.0,0,1
1,2018-11-24 01:12:57,verified,spanish,1981-05-16,female,ES,800.0,COMUNIDAD DE MADRID,COLMENAR VIEJO,other,basic,divorced,0.0,fully,UpTo1Year,Worker,10To15Years,other,council_house,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,360.0,M5,C,,,0,0.0,0.0,0.0,0,1
1,2018-11-25 15:21:40,unverified,estonian,1979-05-04,male,EE,1400.0,TARTU,KORUSTE,loan_consolidation,secondary,single,0.0,fully,UpTo3Years,Worker,15To25Years,processing,owner,480.0,223.0,0.0,0.0,0.0,0.0,0.0,7,707.0,,,,1000.0,0,0.0,0.0,0.0,0,1
0,2018-11-26 18:14:34,income_and_expenses_verified,estonian,1981-04-11,male,EE,3300.0,TARTU,ELVA,vehicle,higher,married,2.0,fully,MoreThan5Years,Worker,15To25Years,construction,joint_ownership,760.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1019.57,,,,900.0,1,1500.0,2042.46,0.0,0,1
1,2018-11-26 18:36:29,verified,spanish,1973-09-08,female,ES,2000.0,COMUNIDAD DE MADRID,TORREJÓN DE ARDOZ,health,vocational,single,0.0,fully,UpTo3Years,Worker,2To5Years,catering,living_with_parents,867.0,0.0,0.0,0.0,0.0,0.0,0.0,1,350.0,M5,C,,,0,0.0,0.0,0.0,0,1
1,2018-11-24 17:23:14,income_and_expenses_verified,spanish,1988-06-17,male,ES,7400.0,ANDALUCÍA,MÁLAGA,home_improvement,higher,single,0.0,fully,MoreThan5Years,SuperiorSpecialist,10To15Years,processing,tenant_furnished,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,2,646.0,M5,A,,,0,0.0,0.0,0.0,0,1
1,2018-11-26 19:19:50,income_and_expenses_verified,russian,1981-02-03,male,EE,5000.0,VALGA,VALGA,real_estate,secondary,married,4.0,fully,MoreThan5Years,Worker,10To15Years,other,owner,700.0,0.0,0.0,0.0,0.0,0.0,0.0,4,440.0,,,,1000.0,0,0.0,0.0,0.0,0,1
1,2018-11-23 18:04:25,income_and_expenses_verified,estonian,1994-12-24,male,EE,4000.0,HARJU,HARKUJÄRVE,home_improvement,higher,single,0.0,fully,UpTo1Year,Worker,LessThan2Years,transport,living_with_parents,700.0,0.0,0.0,0.0,0.0,0.0,0.0,1,250.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2018-11-21 16:58:14,verified,other,1990-11-06,male,ES,3000.0,COMUNIDAD DE MADRID,SAN SEBASTIÁN DE LOS REYES,other,secondary,single,0.0,fully,UpTo4Years,Worker,5To10Years,other,tenant_furnished,925.0,0.0,0.0,0.0,0.0,0.0,0.0,1,350.0,M5,B,,,0,0.0,0.0,0.0,0,1
1,2018-11-24 09:44:36,verified,finnish,1964-10-21,female,FI,3000.0,VARSINAIS-SUOMI,ORIPÄÄ,home_improvement,vocational,married,0.0,fully,MoreThan5Years,SpecialistOfficeWorker,MoreThan25Years,other,mortgage,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,4,988.0,,,RL1,,0,0.0,0.0,0.0,0,1
0,2018-11-26 10:03:22,income_and_expenses_verified,estonian,1991-11-23,female,EE,2300.0,HARJU,KEILA,other,secondary,cohabitant,1.0,fully,MoreThan5Years,Worker,5To10Years,retail,owner,0.0,0.0,19.0,0.0,521.0,0.0,0.0,6,784.0,,,,900.0,3,3600.0,4155.94,0.0,0,1
1,2018-11-26 12:48:30,verified,estonian,1967-06-18,female,EE,1900.0,TARTU,KOLKJA,other,secondary,cohabitant,0.0,partially,MoreThan5Years,Worker,15To25Years,other,joint_tenant,220.0,198.0,0.0,53.0,0.0,0.0,0.0,1,250.0,,,,1000.0,0,0.0,0.0,0.0,0,1
0,2018-11-30 15:15:46,income_and_expenses_verified,spanish,1990-03-31,male,ES,1400.0,MADRID,MADRID,business,higher,single,0.0,fully,UpTo1Year,Worker,2To5Years,transport,living_with_parents,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,6,713.7,M5,C,,,1,1910.0,193.48,0.0,0,1
1,2018-11-24 20:29:22,income_and_expenses_verified,estonian,1985-06-15,male,EE,3500.0,TARTU,TARTU,home_improvement,vocational,married,1.0,fully,UpTo3Years,SuperiorSpecialist,10To15Years,other,mortgage,437.0,0.0,0.0,0.0,0.0,0.0,0.0,2,417.0,,,,900.0,0,0.0,0.0,0.0,0,1
1,2018-11-27 17:17:43,unverified,estonian,1995-03-28,female,EE,1000.0,JÄRVAMAA,LÕÕLA,home_improvement,basic,cohabitant,1.0,partially,TrialPeriod,Worker,2To5Years,administrative,tenant_unfurnished,450.0,230.0,40.0,0.0,0.0,0.0,0.0,1,250.0,,,,900.0,0,0.0,0.0,0.0,0,1
1,2018-11-26 10:44:44,verified,finnish,1961-05-31,female,FI,1500.0,PIRKANMAA,LEMPÄÄLÄ,other,secondary,married,0.0,fully,UpTo1Year,MiddleManager,MoreThan25Years,healthcare,mortgage,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1555.0,,,RL1,,0,0.0,0.0,0.0,0,1
1,2018-11-26 10:33:20,income_and_expenses_verified,estonian,1953-02-27,female,EE,2500.0,LÄÄNE-VIRUMAA,RAKVERE,other,basic,divorced,0.0,fully,MoreThan5Years,Worker,10To15Years,education,tenant_furnished,333.0,319.0,26.0,0.0,0.0,0.0,0.0,9,751.0,,,,1000.0,0,0.0,0.0,0.0,0,1
1,2018-11-26 22:26:12,income_and_expenses_verified,estonian,1967-09-12,female,EE,2100.0,HARJU,AEGVIIDU,other,vocational,married,2.0,fully,MoreThan5Years,Worker,MoreThan25Years,other,joint_ownership,313.0,0.0,38.0,0.0,0.0,0.0,0.0,5,452.0,,,,900.0,0,0.0,0.0,0.0,0,0
1,2018-11-26 18:14:38,verified,english,1978-11-19,male,FI,2000.0,UUSIMAA,HELSINKI,business,higher,married,2.0,fully,MoreThan5Years,Worker,2To5Years,other,tenant_unfurnished,1813.0,0.0,0.0,0.0,0.0,0.0,0.0,1,543.0,,,RL2,,0,0.0,0.0,0.0,0,1
1,2018-11-24 15:23:10,income_and_expenses_verified,slovakian,1988-03-01,male,SK,3000.0,TRNAVSKÝ,JELKA,other,secondary,single,0.0,fully,MoreThan5Years,Worker,5To10Years,other,living_with_parents,760.0,0.0,0.0,0.0,0.0,0.0,0.0,3,375.0,,,,,0,0.0,0.0,0.0,0,1
1,2018-11-23 17:36:01,unverified,estonian,1959-01-07,male,EE,1000.0,HARJU,TALLINN,home_improvement,higher,married,1.0,fully,MoreThan5Years,SuperiorSpecialist,MoreThan25Years,construction,tenant_furnished,1200.0,0.0,0.0,0.0,0.0,0.0,350.0,1,465.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2018-11-25 22:10:05,income_and_expenses_verified,estonian,1966-03-23,male,EE,1600.0,VÕRUMAA,KRABI,vehicle,secondary,married,0.0,fully,UpTo1Year,Worker,MoreThan25Years,construction,owner,450.0,0.0,0.0,0.0,0.0,0.0,230.0,9,761.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2018-11-24 12:29:11,income_and_expenses_verified,spanish,1978-05-11,male,ES,3000.0,CANARIAS,MORRO JABLE,loan_consolidation,vocational,single,0.0,fully,MoreThan5Years,Worker,5To10Years,catering,mortgage,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1656.0,M7,C,,,0,0.0,0.0,0.0,0,1
1,2018-11-27 21:26:42,income_and_expenses_verified,estonian,1990-09-21,male,EE,3600.0,HARJU,KOSE-UUEMÕISA,loan_consolidation,secondary,single,0.0,fully,MoreThan5Years,SpecialistOfficeWorker,5To10Years,construction,mortgage,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,4,622.0,,,,1000.0,0,0.0,0.0,0.0,0,1
1,2018-11-18 10:46:09,unverified,estonian,1988-04-18,male,EE,1600.0,VILJANDI,PINSKA,home_improvement,secondary,married,1.0,fully,UpTo2Years,SuperiorSpecialist,10To15Years,construction,owner,800.0,0.0,0.0,0.0,0.0,0.0,0.0,3,543.0,,,,800.0,0,0.0,0.0,0.0,0,1
1,2018-11-30 09:55:29,unverified,estonian,1981-03-06,female,EE,900.0,VÕRUMAA,KULDRE KÜLA,home_improvement,vocational,married,3.0,fully,MoreThan5Years,Worker,10To15Years,other,owner,299.0,0.0,154.0,0.0,0.0,0.0,0.0,2,298.0,,,,800.0,0,0.0,0.0,0.0,0,1
1,2018-11-22 09:22:33,verified,finnish,1982-06-14,female,FI,3000.0,PIRKANMAA,AKAA,loan_consolidation,secondary,married,1.0,fully,UpTo3Years,SpecialistOfficeWorker,15To25Years,retail,owner,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1100.0,,,RL2,,0,0.0,0.0,0.0,0,1
1,2018-11-23 16:35:17,income_and_expenses_verified,russian,1977-05-25,female,EE,1500.0,IDA-VIRU,NARVA,home_improvement,basic,married,1.0,fully,UpTo5Years,MiddleManager,15To25Years,processing,owner,376.0,0.0,19.0,0.0,0.0,0.0,0.0,2,350.0,,,,600.0,0,0.0,0.0,0.0,0,1
0,2018-11-30 18:00:03,verified,spanish,1988-10-03,male,ES,2000.0,COMUNIDAD VALENCIANA,SAN VICENTE DEL RASPEIG,education,higher,single,0.0,fully,UpTo1Year,Worker,2To5Years,research,tenant_furnished,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,2,492.4,M5,A,,,1,1000.0,311.53,0.0,0,1
1,2018-11-30 14:44:55,income_and_expenses_verified,russian,1991-01-31,male,EE,3000.0,HARJU,TALLINN,home_improvement,vocational,cohabitant,1.0,fully,UpTo3Years,Worker,5To10Years,transport,owner,700.0,0.0,19.0,0.0,0.0,0.0,0.0,2,306.0,,,,600.0,0,0.0,0.0,0.0,0,0
1,2018-12-01 13:27:12,verified,finnish,1992-08-26,male,FI,1200.0,VARSINAIS-SUOMI,TURKU,vehicle,secondary,single,0.0,fully,MoreThan5Years,Worker,5To10Years,transport,tenant_unfurnished,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,630.0,,,RL2,,0,0.0,0.0,0.0,0,1
0,2018-12-01 08:25:49,verified,finnish,1979-02-23,female,FI,1300.0,KANGASALA,KANGASALA,business,secondary,married,3.0,fully,UpTo1Year,SpecialistOfficeWorker,15To25Years,telecom,owner,1779.0,0.0,340.0,0.0,0.0,0.0,399.0,6,1776.68,,,RL2,,1,2000.0,288.44,0.0,0,1
0,2018-11-30 08:03:32,income_and_expenses_verified,finnish,1968-10-17,male,FI,2000.0,HELSINKI,HELSINKI,other,vocational,married,0.0,fully,MoreThan5Years,Worker,MoreThan25Years,civil_service,council_house,1557.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1154.35,,,RL2,,1,1710.0,179.08,0.0,0,1
1,2018-11-30 17:40:25,unverified,estonian,1975-02-28,female,EE,700.0,PÄRNUMAA,PAIKUSE,other,higher,married,1.0,fully,TrialPeriod,SpecialistOfficeWorker,15To25Years,processing,mortgage,1000.0,0.0,19.0,0.0,0.0,0.0,0.0,2,592.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2018-11-25 18:22:06,verified,spanish,1984-02-23,female,ES,900.0,COMUNIDAD DE MADRID,MADRID,education,basic,single,0.0,fully,UpTo3Years,MiddleManager,5To10Years,catering,tenant_unfurnished,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,1,350.0,M5,C,,,0,0.0,0.0,0.0,0,1
1,2018-11-24 14:07:48,income_and_expenses_verified,spanish,1965-09-22,female,ES,8000.0,MADRID,MADRID,other,higher,divorced,1.0,partially,MoreThan5Years,Executive,MoreThan25Years,other,owner,2646.0,0.0,0.0,0.0,0.0,0.0,0.0,3,898.0,M6,B,,,0,0.0,0.0,0.0,0,1
0,2018-11-26 08:55:50,unverified,estonian,1973-12-12,male,EE,2300.0,LÄÄNE VIRUMAA,KADRINA,home_improvement,secondary,cohabitant,1.0,fully,MoreThan5Years,SuperiorSpecialist,15To25Years,processing,owner,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,2,457.39,,,,800.0,1,2000.0,1675.44,0.0,0,0
1,2018-11-27 00:43:34,income_and_expenses_verified,russian,1980-05-29,female,EE,5000.0,HARJU,TALLINN,other,basic,married,1.0,fully,MoreThan5Years,Worker,10To15Years,processing,owner,700.0,0.0,19.0,0.0,0.0,0.0,0.0,6,691.0,,,,1000.0,0,0.0,0.0,0.0,0,1
1,2018-11-26 08:16:37,verified,finnish,1987-04-11,male,FI,3800.0,SATAKUNTA,LAPPI,other,vocational,cohabitant,2.0,fully,UpTo5Years,Worker,10To15Years,civil_service,owner,1905.0,0.0,0.0,0.0,0.0,0.0,0.0,3,881.0,,,RL2,,0,0.0,0.0,0.0,0,1
0,2018-12-01 11:06:27,verified,finnish,1996-08-01,male,FI,4000.0,KUMENLAAKSO,KOTKA,other,vocational,cohabitant,0.0,fully,UpTo3Years,Worker,2To5Years,other,tenant_furnished,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,2,691.95,,,RL3,,1,3000.0,562.17,0.0,0,1
0,2018-12-01 18:24:04,income_and_expenses_verified,estonian,1981-02-18,female,EE,500.0,VILJANDI,PAISTU,other,secondary,cohabitant,2.0,fully,MoreThan5Years,Worker,10To15Years,education,owner,409.0,0.0,38.0,0.0,0.0,0.0,0.0,5,396.25,,,,600.0,1,500.0,165.88,0.0,0,1
0,2018-11-25 09:50:41,unverified,estonian,1980-09-29,female,EE,600.0,HARJU,TALLINN,home_improvement,secondary,cohabitant,1.0,fully,MoreThan5Years,Worker,15To25Years,other,owner,800.0,0.0,0.0,0.0,20.0,0.0,0.0,4,552.94,,,,1000.0,1,1000.0,327.86,0.0,0,1
1,2018-11-26 16:53:11,income_and_expenses_verified,spanish,1989-04-14,female,ES,2000.0,COMUNIDAD VALENCIANA,SANTA POLA,other,vocational,single,0.0,fully,MoreThan5Years,Worker,10To15Years,other,mortgage,900.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1305.0,M5,B,,,0,0.0,0.0,0.0,0,0
1,2018-11-28 19:50:55,income_and_expenses_verified,russian,1981-09-03,female,EE,3000.0,HARJU,TALLINN,other,secondary,divorced,1.0,fully,MoreThan5Years,Worker,15To25Years,other,owner,600.0,0.0,19.0,0.0,0.0,200.0,0.0,13,1063.0,,,,1000.0,0,0.0,0.0,0.0,0,1
1,2018-12-01 16:32:29,verified,spanish,1968-01-02,male,ES,500.0,CATALUÑA,MANLLEU,other,vocational,married,1.0,fully,MoreThan5Years,Worker,15To25Years,energy,owner,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,2,701.0,M3,A,,,0,0.0,0.0,0.0,0,1
0,2018-12-01 12:48:21,verified,spanish,1986-11-15,female,ES,1500.0,BARCELONA,RUBI,other,higher,married,1.0,fully,MoreThan5Years,SpecialistOfficeWorker,10To15Years,retail,tenant_unfurnished,1575.0,0.0,0.0,100.0,0.0,0.0,0.0,5,848.44,M4,A,,,1,1100.0,247.65,0.0,0,1
1,2018-12-01 15:14:58,verified,finnish,1988-06-19,female,FI,1900.0,UUSIMAA,VANTAA,home_improvement,vocational,single,0.0,fully,UpTo3Years,Worker,5To10Years,catering,joint_tenant,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,2,700.0,,,RL2,,0,0.0,0.0,0.0,0,1
1,2018-11-20 17:41:46,verified,finnish,1982-09-09,male,FI,3000.0,UUSIMAA,HELSINKI,education,secondary,cohabitant,1.0,fully,MoreThan5Years,MiddleManager,15To25Years,utilities,tenant_unfurnished,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,1,831.0,,,RL2,,0,0.0,0.0,0.0,0,1
1,2018-11-27 00:28:17,income_and_expenses_verified,spanish,1991-12-01,male,ES,2000.0,BARCELONA,MANLLEU,loan_consolidation,secondary,cohabitant,1.0,fully,MoreThan5Years,Worker,5To10Years,processing,joint_tenant,922.0,0.0,0.0,0.0,0.0,0.0,0.0,3,670.0,M5,C,,,0,0.0,0.0,0.0,0,1
1,2018-12-02 17:56:05,unverified,estonian,1993-08-09,female,EE,900.0,HARJU,TALLINN,other,secondary,cohabitant,0.0,fully,UpTo2Years,SpecialistOfficeWorker,5To10Years,telecom,joint_tenant,500.0,0.0,0.0,0.0,0.0,0.0,0.0,2,400.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2018-11-30 13:05:33,verified,spanish,1976-02-13,male,ES,1500.0,COMUNIDAD DE MADRID,EL ESCORIAL,health,higher,married,2.0,fully,MoreThan5Years,MiddleManager,15To25Years,healthcare,tenant_unfurnished,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1131.0,M5,C,,,0,0.0,0.0,0.0,0,1
1,2018-11-24 16:08:58,unverified,russian,1966-03-13,male,EE,1600.0,HARJU,TALLINN,travel,higher,divorced,0.0,fully,UpTo1Year,MiddleManager,MoreThan25Years,other,owner,600.0,0.0,0.0,0.0,0.0,0.0,200.0,1,250.0,,,,900.0,0,0.0,0.0,0.0,0,0
1,2018-11-26 19:07:24,unverified,estonian,1980-07-26,female,EE,2400.0,RAPLA,JUURU,business,higher,married,2.0,fully,MoreThan5Years,MiddleManager,15To25Years,real_estate,owner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,3,613.0,,,,1000.0,0,0.0,0.0,0.0,0,0
0,2018-11-29 19:51:05,verified,finnish,1963-09-03,male,FI,2500.0,PIRKANMAA,NOKIA,home_improvement,basic,married,0.0,fully,MoreThan5Years,Worker,MoreThan25Years,civil_service,owner,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1913.35,,,RL1,,2,4000.0,1185.87,0.0,0,1
1,2018-11-26 13:59:15,income_and_expenses_verified,estonian,1977-09-23,female,EE,7900.0,PÕLVAMAA,AARNA,home_improvement,secondary,married,2.0,fully,MoreThan5Years,Worker,10To15Years,other,joint_ownership,750.0,0.0,0.0,0.0,0.0,40.0,0.0,1,250.0,,,,700.0,0,0.0,0.0,0.0,0,1
1,2018-11-25 20:56:52,unverified,estonian,1971-05-11,female,EE,1000.0,SAARE,PÖIDE VALD,other,secondary,single,1.0,fully,MoreThan5Years,Worker,10To15Years,processing,owner,500.0,0.0,38.0,0.0,0.0,0.0,0.0,1,250.0,,,,1000.0,0,0.0,0.0,0.0,0,0
0,2018-11-30 13:38:33,income_and_expenses_verified,estonian,1982-02-07,female,EE,3800.0,VILJANDI,SUURE-JAANI,home_improvement,basic,married,4.0,fully,MoreThan5Years,Worker,5To10Years,processing,owner,0.0,0.0,192.0,0.0,645.0,202.0,0.0,7,805.08,,,,1000.0,1,1500.0,290.55,0.0,0,1
0,2018-12-01 18:50:40,income_and_expenses_verified,estonian,1994-07-19,male,EE,5000.0,IDA-VIRU,KOHTLA-JÄRVE,vehicle,vocational,single,0.0,fully,UpTo4Years,Worker,2To5Years,utilities,mortgage,688.0,0.0,0.0,0.0,0.0,0.0,0.0,7,703.25,,,,1000.0,1,2000.0,372.32,0.0,0,1
1,2018-12-03 16:21:31,income_and_expenses_verified,estonian,1976-08-14,male,EE,4000.0,VILJANDI,VILJANDI,vehicle,higher,married,1.0,fully,MoreThan5Years,Executive,15To25Years,transport,owner,2000.0,0.0,0.0,0.0,0.0,0.0,800.0,6,1557.0,,,,1000.0,0,0.0,0.0,4000.0,1,0
1,2018-11-29 13:37:59,verified,finnish,1989-03-04,male,FI,2200.0,PIRKANMAA,TAMPERE,other,higher,cohabitant,0.0,partially,MoreThan5Years,Worker,10To15Years,retail,tenant_unfurnished,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,,,RL2,,0,0.0,0.0,0.0,0,1
1,2018-12-01 05:57:06,verified,finnish,1972-04-25,female,FI,2600.0,UUSIMAA,VANTAA,loan_consolidation,secondary,married,1.0,fully,UpTo4Years,SpecialistOfficeWorker,MoreThan25Years,finance,mortgage,1868.0,0.0,100.0,0.0,0.0,0.0,0.0,4,1368.0,,,RL4,,0,0.0,0.0,0.0,0,0
1,2018-11-25 23:04:47,verified,finnish,1986-01-01,female,FI,3500.0,PIRKANMAA,AKAA,home_improvement,higher,cohabitant,0.0,entrepreneur,MoreThan5Years,Executive,15To25Years,transport,owner,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1610.0,,,RL2,,0,0.0,0.0,0.0,0,1
1,2018-11-30 12:50:44,income_and_expenses_verified,estonian,1991-07-02,male,EE,6700.0,HARJU,TALLINN,loan_consolidation,basic,single,0.0,fully,UpTo2Years,MiddleManager,LessThan2Years,telecom,tenant_unfurnished,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,4,751.0,,,,1000.0,0,0.0,0.0,0.0,0,1
1,2018-11-27 12:44:51,verified,finnish,1957-08-16,male,FI,3000.0,POHJOIS-KARJALA,LEHMO,home_improvement,vocational,cohabitant,1.0,retiree,MoreThan5Years,Pensioner,MoreThan25Years,other,owner,0.0,1640.0,0.0,0.0,0.0,0.0,0.0,2,800.0,,,RL1,,0,0.0,0.0,0.0,0,1
1,2018-11-24 18:52:54,verified,finnish,1966-11-11,male,FI,3000.0,UUSIMAA,ESPOO,other,basic,cohabitant,0.0,fully,MoreThan5Years,Worker,MoreThan25Years,other,council_house,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1095.0,,,RL1,,0,0.0,0.0,0.0,0,1
0,2018-11-25 23:18:01,income_and_expenses_verified,estonian,1986-10-20,male,EE,5000.0,HARJU,TALLINN,loan_consolidation,higher,cohabitant,0.0,entrepreneur,MoreThan5Years,Owner,5To10Years,finance,owner,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,4,1719.14,,,,1000.0,1,6000.0,1982.64,0.0,0,0
1,2018-11-25 21:54:08,verified,finnish,1970-09-13,male,FI,3000.0,UUSIMAA,ESPOO,other,secondary,married,2.0,fully,MoreThan5Years,SpecialistOfficeWorker,15To25Years,retail,owner,2550.0,0.0,210.0,0.0,0.0,0.0,0.0,5,1828.0,,,RL2,,0,0.0,0.0,0.0,0,1
1,2018-11-28 13:49:00,verified,finnish,1973-04-25,female,FI,3500.0,UUSIMAA,HELSINKI,education,secondary,cohabitant,2.0,fully,UpTo5Years,Worker,MoreThan25Years,healthcare,council_house,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,600.0,,,RL2,,0,0.0,0.0,0.0,0,0
1,2018-12-08 11:04:46,verified,finnish,1972-10-08,female,FI,3000.0,UUSIMAA,HAARAJOKI,home_improvement,secondary,married,2.0,fully,UpTo2Years,Worker,MoreThan25Years,healthcare,owner,2069.0,0.0,0.0,0.0,0.0,0.0,0.0,3,805.0,,,RL2,,0,0.0,0.0,0.0,0,1
0,2018-12-04 12:40:02,verified,finnish,1962-03-19,female,FI,2000.0,,POLVIJÄRVI,other,vocational,married,0.0,partially,UpTo1Year,SpecialistOfficeWorker,MoreThan25Years,civil_service,owner,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,3,837.22,,,RL1,,2,3785.0,1013.94,0.0,0,1
1,2018-12-02 19:51:05,unverified,finnish,1979-04-14,female,FI,600.0,UUSIMAA,HELSINKI,other,vocational,single,0.0,fully,UpTo1Year,Worker,15To25Years,catering,tenant_unfurnished,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,2,660.0,,,RL2,,0,0.0,0.0,0.0,0,1
